"<div class='dropdown'>
		<button class='btn btn-light dropdown-toggle' type='button' id='dropdownMenuButton' data-bs-toggle='dropdown' aria-expanded='false' style='background-color: #f0f0f0; border: none;'>
			<i class='fas fa-cog'></i> <!-- Ícone de engrenagem -->
		</button>
		<ul class='dropdown-menu' aria-labelledby='dropdownMenuButton'>
			<li>
				<a class='dropdown-item' href='#' onclick=""abrirConsulta('../DuplicarMovto_control?licencaIDerp=7&movimentoID=660', 'Duplicar Movimento: 660','50vW','80vH')"">
					Duplicar Movimento
				</a>
			</li>
		</ul>
	</div>";"660";"05/12/2025";"Sexta-Feira";"Movto.Financeiro";"0,00";"18.569,54";"1 - UNICREDI";"FGTS";"";"87 - FGTS Rescisao";"PAGAMENTO FGTS VALDONIR DA COSTA";""
"<div class='dropdown'>
		<button class='btn btn-light dropdown-toggle' type='button' id='dropdownMenuButton' data-bs-toggle='dropdown' aria-expanded='false' style='background-color: #f0f0f0; border: none;'>
			<i class='fas fa-cog'></i> <!-- Ícone de engrenagem -->
		</button>
		<ul class='dropdown-menu' aria-labelledby='dropdownMenuButton'>
			<li>
				<a class='dropdown-item' href='#' onclick=""abrirConsulta('../DuplicarMovto_control?licencaIDerp=7&movimentoID=727', 'Duplicar Movimento: 727','50vW','80vH')"">
					Duplicar Movimento
				</a>
			</li>
		</ul>
	</div>";"727";"09/12/2025";"Terça-Feira";"Pagar";"0,00";"18.416,43";"1 - UNICREDI";"COPEL";"01";"65 - Luz";"COPEL DISTRIBUICAO S/A";"448 - COPEL DISTRIBUICAO S/A"
"<div class='dropdown'>
		<button class='btn btn-light dropdown-toggle' type='button' id='dropdownMenuButton' data-bs-toggle='dropdown' aria-expanded='false' style='background-color: #f0f0f0; border: none;'>
			<i class='fas fa-cog'></i> <!-- Ícone de engrenagem -->
		</button>
		<ul class='dropdown-menu' aria-labelledby='dropdownMenuButton'>
			<li>
				<a class='dropdown-item' href='#' onclick=""abrirConsulta('../DuplicarMovto_control?licencaIDerp=7&movimentoID=970', 'Duplicar Movimento: 970','50vW','80vH')"">
					Duplicar Movimento
				</a>
			</li>
		</ul>
	</div>";"970";"11/12/2025";"Quinta-Feira";"Pagar";"0,00";"17.815,65";"1 - UNICREDI";"10096";"01/01/01";"97 - PLANO DE SAÚDE";"PGTO NF 10096 SUL AMERICA ";"200212 - SUL AMERICA PARANA CLINICAS SERVICOS DE SAUDE S.A."
"<div class='dropdown'>
		<button class='btn btn-light dropdown-toggle' type='button' id='dropdownMenuButton' data-bs-toggle='dropdown' aria-expanded='false' style='background-color: #f0f0f0; border: none;'>
			<i class='fas fa-cog'></i> <!-- Ícone de engrenagem -->
		</button>
		<ul class='dropdown-menu' aria-labelledby='dropdownMenuButton'>
			<li>
				<a class='dropdown-item' href='#' onclick=""abrirConsulta('../DuplicarMovto_control?licencaIDerp=7&movimentoID=98', 'Duplicar Movimento: 98','50vW','80vH')"">
					Duplicar Movimento
				</a>
			</li>
		</ul>
	</div>";"98";"05/11/2025";"Quarta-Feira";"Movto.Financeiro";"0,00";"17.004,99";"6 - BRADESCO";"1902037";"";"88 - Salarios Rescisao";"TRANSFERENCIA PIX DES: LUCIANO SILVA 05/11";""
"<div class='dropdown'>
		<button class='btn btn-light dropdown-toggle' type='button' id='dropdownMenuButton' data-bs-toggle='dropdown' aria-expanded='false' style='background-color: #f0f0f0; border: none;'>
			<i class='fas fa-cog'></i> <!-- Ícone de engrenagem -->
		</button>
		<ul class='dropdown-menu' aria-labelledby='dropdownMenuButton'>
			<li>
				<a class='dropdown-item' href='#' onclick=""abrirConsulta('../DuplicarMovto_control?licencaIDerp=7&movimentoID=703', 'Duplicar Movimento: 703','50vW','80vH')"">
					Duplicar Movimento
				</a>
			</li>
		</ul>
	</div>";"703";"04/12/2025";"Quinta-Feira";"Movto.Financeiro";"0,00";"17.000,00";"1 - UNICREDI";"DEB";"";"88 - Salarios Rescisao";"DEBITO TRANSFERENCIA PIX ( Doc.: DEB PIX / MAGDA LUCIA GIACOMELLI )";""
"<div class='dropdown'>
		<button class='btn btn-light dropdown-toggle' type='button' id='dropdownMenuButton' data-bs-toggle='dropdown' aria-expanded='false' style='background-color: #f0f0f0; border: none;'>
			<i class='fas fa-cog'></i> <!-- Ícone de engrenagem -->
		</button>
		<ul class='dropdown-menu' aria-labelledby='dropdownMenuButton'>
			<li>
				<a class='dropdown-item' href='#' onclick=""abrirConsulta('../DuplicarMovto_control?licencaIDerp=7&movimentoID=513', 'Duplicar Movimento: 513','50vW','80vH')"">
					Duplicar Movimento
				</a>
			</li>
		</ul>
	</div>";"513";"05/11/2025";"Quarta-Feira";"Pagar";"0,00";"16.477,29";"6 - BRADESCO";"6030";"01/01/01";"61 - Despesas Administrativas";"( RECISÃO JONANS )";"7893 - SOMA COOPERATIVA DE TRABALHO TECNOLOGIA INFORMACAO"
"<div class='dropdown'>
		<button class='btn btn-light dropdown-toggle' type='button' id='dropdownMenuButton' data-bs-toggle='dropdown' aria-expanded='false' style='background-color: #f0f0f0; border: none;'>
			<i class='fas fa-cog'></i> <!-- Ícone de engrenagem -->
		</button>
		<ul class='dropdown-menu' aria-labelledby='dropdownMenuButton'>
			<li>
				<a class='dropdown-item' href='#' onclick=""abrirConsulta('../DuplicarMovto_control?licencaIDerp=7&movimentoID=335', 'Duplicar Movimento: 335','50vW','80vH')"">
					Duplicar Movimento
				</a>
			</li>
		</ul>
	</div>";"335";"19/11/2025";"Quarta-Feira";"Movto.Financeiro";"0,00";"16.441,22";"1 - UNICREDI";"DEB";"";"88 - Salarios Rescisao";"DEBITO TRANSFERENCIA PIX ( CARLOS DUCATE SANTA ANA )";""
"<div class='dropdown'>
		<button class='btn btn-light dropdown-toggle' type='button' id='dropdownMenuButton' data-bs-toggle='dropdown' aria-expanded='false' style='background-color: #f0f0f0; border: none;'>
			<i class='fas fa-cog'></i> <!-- Ícone de engrenagem -->
		</button>
		<ul class='dropdown-menu' aria-labelledby='dropdownMenuButton'>
			<li>
				<a class='dropdown-item' href='#' onclick=""abrirConsulta('../DuplicarMovto_control?licencaIDerp=7&movimentoID=344', 'Duplicar Movimento: 344','50vW','80vH')"">
					Duplicar Movimento
				</a>
			</li>
		</ul>
	</div>";"344";"19/11/2025";"Quarta-Feira";"Movto.Financeiro";"0,00";"16.340,38";"1 - UNICREDI";"PGTO";"";"87 - FGTS Rescisao";"DEBITO PAGAMENTO PIX ( ECONOMICA FEDERAL )";""
"<div class='dropdown'>
		<button class='btn btn-light dropdown-toggle' type='button' id='dropdownMenuButton' data-bs-toggle='dropdown' aria-expanded='false' style='background-color: #f0f0f0; border: none;'>
			<i class='fas fa-cog'></i> <!-- Ícone de engrenagem -->
		</button>
		<ul class='dropdown-menu' aria-labelledby='dropdownMenuButton'>
			<li>
				<a class='dropdown-item' href='#' onclick=""abrirConsulta('../DuplicarMovto_control?licencaIDerp=7&movimentoID=159', 'Duplicar Movimento: 159','50vW','80vH')"">
					Duplicar Movimento
				</a>
			</li>
		</ul>
	</div>";"159";"07/11/2025";"Sexta-Feira";"Movto.Financeiro";"0,00";"15.989,17";"6 - BRADESCO";"170";"";"41 - Compras de Materia Prima";"PAGTO ELETRON COBRANCA GUNTER METALL LTDA";""
"<div class='dropdown'>
		<button class='btn btn-light dropdown-toggle' type='button' id='dropdownMenuButton' data-bs-toggle='dropdown' aria-expanded='false' style='background-color: #f0f0f0; border: none;'>
			<i class='fas fa-cog'></i> <!-- Ícone de engrenagem -->
		</button>
		<ul class='dropdown-menu' aria-labelledby='dropdownMenuButton'>
			<li>
				<a class='dropdown-item' href='#' onclick=""abrirConsulta('../DuplicarMovto_control?licencaIDerp=7&movimentoID=141', 'Duplicar Movimento: 141','50vW','80vH')"">
					Duplicar Movimento
				</a>
			</li>
		</ul>
	</div>";"141";"06/11/2025";"Quinta-Feira";"Movto.Financeiro";"0,00";"15.874,00";"6 - BRADESCO";"1438281";"";"24 - Salarios";"TRANSFERENCIA PIX DES: J.M.C. AUTOMACAO INDU 06/11 ULTIMO SALARIO ZEZINHO";""
"<div class='dropdown'>
		<button class='btn btn-light dropdown-toggle' type='button' id='dropdownMenuButton' data-bs-toggle='dropdown' aria-expanded='false' style='background-color: #f0f0f0; border: none;'>
			<i class='fas fa-cog'></i> <!-- Ícone de engrenagem -->
		</button>
		<ul class='dropdown-menu' aria-labelledby='dropdownMenuButton'>
			<li>
				<a class='dropdown-item' href='#' onclick=""abrirConsulta('../DuplicarMovto_control?licencaIDerp=7&movimentoID=152', 'Duplicar Movimento: 152','50vW','80vH')"">
					Duplicar Movimento
				</a>
			</li>
		</ul>
	</div>";"152";"07/11/2025";"Sexta-Feira";"Movto.Financeiro";"0,00";"15.783,00";"6 - BRADESCO";"1723375";"";"24 - Salarios";"TRANSFERENCIA PIX DES: EJ SOLUÇ ES MECANICAS 06/11 ( EDELCIO )";""
"<div class='dropdown'>
		<button class='btn btn-light dropdown-toggle' type='button' id='dropdownMenuButton' data-bs-toggle='dropdown' aria-expanded='false' style='background-color: #f0f0f0; border: none;'>
			<i class='fas fa-cog'></i> <!-- Ícone de engrenagem -->
		</button>
		<ul class='dropdown-menu' aria-labelledby='dropdownMenuButton'>
			<li>
				<a class='dropdown-item' href='#' onclick=""abrirConsulta('../DuplicarMovto_control?licencaIDerp=7&movimentoID=62', 'Duplicar Movimento: 62','50vW','80vH')"">
					Duplicar Movimento
				</a>
			</li>
		</ul>
	</div>";"62";"04/11/2025";"Terça-Feira";"Movto.Financeiro";"0,00";"15.748,86";"6 - BRADESCO";"1242483";"";"88 - Salarios Rescisao";"TRANSFERENCIA PIX DES: Taiane Barboza de Oli 04/11";""
"<div class='dropdown'>
		<button class='btn btn-light dropdown-toggle' type='button' id='dropdownMenuButton' data-bs-toggle='dropdown' aria-expanded='false' style='background-color: #f0f0f0; border: none;'>
			<i class='fas fa-cog'></i> <!-- Ícone de engrenagem -->
		</button>
		<ul class='dropdown-menu' aria-labelledby='dropdownMenuButton'>
			<li>
				<a class='dropdown-item' href='#' onclick=""abrirConsulta('../DuplicarMovto_control?licencaIDerp=7&movimentoID=400', 'Duplicar Movimento: 400','50vW','80vH')"">
					Duplicar Movimento
				</a>
			</li>
		</ul>
	</div>";"400";"26/11/2025";"Quarta-Feira";"Movto.Financeiro";"0,00";"15.138,75";"1 - UNICREDI";"DEB";"";"59 - Alimentaçao";"DEBITO TRASNFERENCIA PIX ( Doc.: DEB PIX / EQUIPAMENTOS ELETRICOS SA )";"5035 - RESTAURANTE E LANCHONETE BUHRER LTDA"
"<div class='dropdown'>
		<button class='btn btn-light dropdown-toggle' type='button' id='dropdownMenuButton' data-bs-toggle='dropdown' aria-expanded='false' style='background-color: #f0f0f0; border: none;'>
			<i class='fas fa-cog'></i> <!-- Ícone de engrenagem -->
		</button>
		<ul class='dropdown-menu' aria-labelledby='dropdownMenuButton'>
			<li>
				<a class='dropdown-item' href='#' onclick=""abrirConsulta('../DuplicarMovto_control?licencaIDerp=7&movimentoID=949', 'Duplicar Movimento: 949','50vW','80vH')"">
					Duplicar Movimento
				</a>
			</li>
		</ul>
	</div>";"949";"09/12/2025";"Terça-Feira";"Pagar";"0,00";"15.138,75";"1 - UNICREDI";"11821";"01/01/01";"59 - Alimentaçao";"BX ACORDO ATRASADOS ";"5035 - RESTAURANTE E LANCHONETE BUHRER LTDA"
"<div class='dropdown'>
		<button class='btn btn-light dropdown-toggle' type='button' id='dropdownMenuButton' data-bs-toggle='dropdown' aria-expanded='false' style='background-color: #f0f0f0; border: none;'>
			<i class='fas fa-cog'></i> <!-- Ícone de engrenagem -->
		</button>
		<ul class='dropdown-menu' aria-labelledby='dropdownMenuButton'>
			<li>
				<a class='dropdown-item' href='#' onclick=""abrirConsulta('../DuplicarMovto_control?licencaIDerp=7&movimentoID=142', 'Duplicar Movimento: 142','50vW','80vH')"">
					Duplicar Movimento
				</a>
			</li>
		</ul>
	</div>";"142";"06/11/2025";"Quinta-Feira";"Movto.Financeiro";"0,00";"15.043,36";"6 - BRADESCO";"1438298";"";"61 - Despesas Administrativas";"TRANSFERENCIA PIX DES: J.O.F. SOLUCOES EM RE 06/11";"8144 - J.O.F. SOLUCOES EM RECURSOS HUMANOS EIRELI"
"<div class='dropdown'>
		<button class='btn btn-light dropdown-toggle' type='button' id='dropdownMenuButton' data-bs-toggle='dropdown' aria-expanded='false' style='background-color: #f0f0f0; border: none;'>
			<i class='fas fa-cog'></i> <!-- Ícone de engrenagem -->
		</button>
		<ul class='dropdown-menu' aria-labelledby='dropdownMenuButton'>
			<li>
				<a class='dropdown-item' href='#' onclick=""abrirConsulta('../DuplicarMovto_control?licencaIDerp=7&movimentoID=147', 'Duplicar Movimento: 147','50vW','80vH')"">
					Duplicar Movimento
				</a>
			</li>
		</ul>
	</div>";"147";"07/11/2025";"Sexta-Feira";"Movto.Financeiro";"0,00";"15.000,00";"6 - BRADESCO";"1719119";"";"61 - Despesas Administrativas";"TRANSFERENCIA PIX DES: ALVIN ALONSO FRANCIS 06/11 ( ACORDO FINALIZAÇÃO JARDINEIRO )";""
"<div class='dropdown'>
		<button class='btn btn-light dropdown-toggle' type='button' id='dropdownMenuButton' data-bs-toggle='dropdown' aria-expanded='false' style='background-color: #f0f0f0; border: none;'>
			<i class='fas fa-cog'></i> <!-- Ícone de engrenagem -->
		</button>
		<ul class='dropdown-menu' aria-labelledby='dropdownMenuButton'>
			<li>
				<a class='dropdown-item' href='#' onclick=""abrirConsulta('../DuplicarMovto_control?licencaIDerp=7&movimentoID=832', 'Duplicar Movimento: 832','50vW','80vH')"">
					Duplicar Movimento
				</a>
			</li>
		</ul>
	</div>";"832";"24/11/2025";"Segunda-Feira";"Movto.Financeiro";"0,00";"15.000,00";"4 - ITAU";"TAR";"";"36 - Despesas Financeiras";"DESC DP BAIXA 00049272";""
"<div class='dropdown'>
		<button class='btn btn-light dropdown-toggle' type='button' id='dropdownMenuButton' data-bs-toggle='dropdown' aria-expanded='false' style='background-color: #f0f0f0; border: none;'>
			<i class='fas fa-cog'></i> <!-- Ícone de engrenagem -->
		</button>
		<ul class='dropdown-menu' aria-labelledby='dropdownMenuButton'>
			<li>
				<a class='dropdown-item' href='#' onclick=""abrirConsulta('../DuplicarMovto_control?licencaIDerp=7&movimentoID=165', 'Duplicar Movimento: 165','50vW','80vH')"">
					Duplicar Movimento
				</a>
			</li>
		</ul>
	</div>";"165";"07/11/2025";"Sexta-Feira";"Movto.Financeiro";"0,00";"14.894,00";"6 - BRADESCO";"176";"";"24 - Salarios";"PAGAMENTO ULTIMO SALARIO KLEBER PRESTADOR DE SERVIÇO DE TI";"9113 - KLEBER LUIS FURST"
"<div class='dropdown'>
		<button class='btn btn-light dropdown-toggle' type='button' id='dropdownMenuButton' data-bs-toggle='dropdown' aria-expanded='false' style='background-color: #f0f0f0; border: none;'>
			<i class='fas fa-cog'></i> <!-- Ícone de engrenagem -->
		</button>
		<ul class='dropdown-menu' aria-labelledby='dropdownMenuButton'>
			<li>
				<a class='dropdown-item' href='#' onclick=""abrirConsulta('../DuplicarMovto_control?licencaIDerp=7&movimentoID=818', 'Duplicar Movimento: 818','50vW','80vH')"">
					Duplicar Movimento
				</a>
			</li>
		</ul>
	</div>";"818";"17/11/2025";"Segunda-Feira";"Movto.Financeiro";"0,00";"14.800,15";"4 - ITAU";"TAR";"";"36 - Despesas Financeiras";"JUROS       0616.60021-9";""
"<div class='dropdown'>
		<button class='btn btn-light dropdown-toggle' type='button' id='dropdownMenuButton' data-bs-toggle='dropdown' aria-expanded='false' style='background-color: #f0f0f0; border: none;'>
			<i class='fas fa-cog'></i> <!-- Ícone de engrenagem -->
		</button>
		<ul class='dropdown-menu' aria-labelledby='dropdownMenuButton'>
			<li>
				<a class='dropdown-item' href='#' onclick=""abrirConsulta('../DuplicarMovto_control?licencaIDerp=7&movimentoID=906', 'Duplicar Movimento: 906','50vW','80vH')"">
					Duplicar Movimento
				</a>
			</li>
		</ul>
	</div>";"906";"10/12/2025";"Quarta-Feira";"Movto.Financeiro";"0,00";"14.629,20";"1 - UNICREDI";"DEB";"";"96 - Compras de Importaçao";"DEBITO TRANSFERENCIA PIX ( Doc.: DEB PIX / INTERNATIONAL PUMP ALLIANCE LTDA )";""
"<div class='dropdown'>
		<button class='btn btn-light dropdown-toggle' type='button' id='dropdownMenuButton' data-bs-toggle='dropdown' aria-expanded='false' style='background-color: #f0f0f0; border: none;'>
			<i class='fas fa-cog'></i> <!-- Ícone de engrenagem -->
		</button>
		<ul class='dropdown-menu' aria-labelledby='dropdownMenuButton'>
			<li>
				<a class='dropdown-item' href='#' onclick=""abrirConsulta('../DuplicarMovto_control?licencaIDerp=7&movimentoID=99', 'Duplicar Movimento: 99','50vW','80vH')"">
					Duplicar Movimento
				</a>
			</li>
		</ul>
	</div>";"99";"05/11/2025";"Quarta-Feira";"Movto.Financeiro";"0,00";"14.590,72";"6 - BRADESCO";"1902053";"";"88 - Salarios Rescisao";"TRANSFERENCIA PIX DES: MARCIO QUEDAS TEIXEIR 05/11";""
"<div class='dropdown'>
		<button class='btn btn-light dropdown-toggle' type='button' id='dropdownMenuButton' data-bs-toggle='dropdown' aria-expanded='false' style='background-color: #f0f0f0; border: none;'>
			<i class='fas fa-cog'></i> <!-- Ícone de engrenagem -->
		</button>
		<ul class='dropdown-menu' aria-labelledby='dropdownMenuButton'>
			<li>
				<a class='dropdown-item' href='#' onclick=""abrirConsulta('../DuplicarMovto_control?licencaIDerp=7&movimentoID=97', 'Duplicar Movimento: 97','50vW','80vH')"">
					Duplicar Movimento
				</a>
			</li>
		</ul>
	</div>";"97";"05/11/2025";"Quarta-Feira";"Movto.Financeiro";"0,00";"14.417,64";"6 - BRADESCO";"1902015";"";"88 - Salarios Rescisao";"TRANSFERENCIA PIX DES: JOAO ALEXANDRE MANOSO 05/11";""
"<div class='dropdown'>
		<button class='btn btn-light dropdown-toggle' type='button' id='dropdownMenuButton' data-bs-toggle='dropdown' aria-expanded='false' style='background-color: #f0f0f0; border: none;'>
			<i class='fas fa-cog'></i> <!-- Ícone de engrenagem -->
		</button>
		<ul class='dropdown-menu' aria-labelledby='dropdownMenuButton'>
			<li>
				<a class='dropdown-item' href='#' onclick=""abrirConsulta('../DuplicarMovto_control?licencaIDerp=7&movimentoID=446', 'Duplicar Movimento: 446','50vW','80vH')"">
					Duplicar Movimento
				</a>
			</li>
		</ul>
	</div>";"446";"24/11/2025";"Segunda-Feira";"Transferências";"0,00";"14.303,82";"1 - UNICREDI";"5";"";"6 - Transferencia entre Contas";"RECEBIMENTO ANTECIPADO CLIENTE UNICRED, TRANSFERIDO PARA RESERVA NO INTER";""
"<div class='dropdown'>
		<button class='btn btn-light dropdown-toggle' type='button' id='dropdownMenuButton' data-bs-toggle='dropdown' aria-expanded='false' style='background-color: #f0f0f0; border: none;'>
			<i class='fas fa-cog'></i> <!-- Ícone de engrenagem -->
		</button>
		<ul class='dropdown-menu' aria-labelledby='dropdownMenuButton'>
			<li>
				<a class='dropdown-item' href='#' onclick=""abrirConsulta('../DuplicarMovto_control?licencaIDerp=7&movimentoID=994', 'Duplicar Movimento: 994','50vW','80vH')"">
					Duplicar Movimento
				</a>
			</li>
		</ul>
	</div>";"994";"27/11/2025";"Quinta-Feira";"Transferências";"0,00";"14.000,00";"4 - ITAU";"7";"";"6 - Transferencia entre Contas";"";""
"<div class='dropdown'>
		<button class='btn btn-light dropdown-toggle' type='button' id='dropdownMenuButton' data-bs-toggle='dropdown' aria-expanded='false' style='background-color: #f0f0f0; border: none;'>
			<i class='fas fa-cog'></i> <!-- Ícone de engrenagem -->
		</button>
		<ul class='dropdown-menu' aria-labelledby='dropdownMenuButton'>
			<li>
				<a class='dropdown-item' href='#' onclick=""abrirConsulta('../DuplicarMovto_control?licencaIDerp=7&movimentoID=406', 'Duplicar Movimento: 406','50vW','80vH')"">
					Duplicar Movimento
				</a>
			</li>
		</ul>
	</div>";"406";"26/11/2025";"Quarta-Feira";"Movto.Financeiro";"0,00";"13.792,34";"1 - UNICREDI";"DEB";"";"41 - Compras de Materia Prima";"DEBITO TRANSFERENCIA PIX ( EQUIPAMENTOS ELETRICOS SA )";""
"<div class='dropdown'>
		<button class='btn btn-light dropdown-toggle' type='button' id='dropdownMenuButton' data-bs-toggle='dropdown' aria-expanded='false' style='background-color: #f0f0f0; border: none;'>
			<i class='fas fa-cog'></i> <!-- Ícone de engrenagem -->
		</button>
		<ul class='dropdown-menu' aria-labelledby='dropdownMenuButton'>
			<li>
				<a class='dropdown-item' href='#' onclick=""abrirConsulta('../DuplicarMovto_control?licencaIDerp=7&movimentoID=101', 'Duplicar Movimento: 101','50vW','80vH')"">
					Duplicar Movimento
				</a>
			</li>
		</ul>
	</div>";"101";"05/11/2025";"Quarta-Feira";"Movto.Financeiro";"0,00";"13.405,87";"6 - BRADESCO";"1902075";"";"88 - Salarios Rescisao";"TRANSFERENCIA PIX DES: MARCOS ANTONIO SUMAN 05/11";""
"<div class='dropdown'>
		<button class='btn btn-light dropdown-toggle' type='button' id='dropdownMenuButton' data-bs-toggle='dropdown' aria-expanded='false' style='background-color: #f0f0f0; border: none;'>
			<i class='fas fa-cog'></i> <!-- Ícone de engrenagem -->
		</button>
		<ul class='dropdown-menu' aria-labelledby='dropdownMenuButton'>
			<li>
				<a class='dropdown-item' href='#' onclick=""abrirConsulta('../DuplicarMovto_control?licencaIDerp=7&movimentoID=136', 'Duplicar Movimento: 136','50vW','80vH')"">
					Duplicar Movimento
				</a>
			</li>
		</ul>
	</div>";"136";"06/11/2025";"Quinta-Feira";"Movto.Financeiro";"0,00";"12.833,84";"6 - BRADESCO";"1224203";"";"24 - Salarios";"TRANSFERENCIA PIX DES: JOSE ALEXANDRE COELHO 06/11";""
"<div class='dropdown'>
		<button class='btn btn-light dropdown-toggle' type='button' id='dropdownMenuButton' data-bs-toggle='dropdown' aria-expanded='false' style='background-color: #f0f0f0; border: none;'>
			<i class='fas fa-cog'></i> <!-- Ícone de engrenagem -->
		</button>
		<ul class='dropdown-menu' aria-labelledby='dropdownMenuButton'>
			<li>
				<a class='dropdown-item' href='#' onclick=""abrirConsulta('../DuplicarMovto_control?licencaIDerp=7&movimentoID=191', 'Duplicar Movimento: 191','50vW','80vH')"">
					Duplicar Movimento
				</a>
			</li>
		</ul>
	</div>";"191";"11/11/2025";"Terça-Feira";"Movto.Financeiro";"0,00";"12.096,00";"6 - BRADESCO";"1543487";"";"24 - Salarios";"TRANSFERENCIA PIX DES: ZENIR JOSE FIOREZE 11/11";""
"<div class='dropdown'>
		<button class='btn btn-light dropdown-toggle' type='button' id='dropdownMenuButton' data-bs-toggle='dropdown' aria-expanded='false' style='background-color: #f0f0f0; border: none;'>
			<i class='fas fa-cog'></i> <!-- Ícone de engrenagem -->
		</button>
		<ul class='dropdown-menu' aria-labelledby='dropdownMenuButton'>
			<li>
				<a class='dropdown-item' href='#' onclick=""abrirConsulta('../DuplicarMovto_control?licencaIDerp=7&movimentoID=991', 'Duplicar Movimento: 991','50vW','80vH')"">
					Duplicar Movimento
				</a>
			</li>
		</ul>
	</div>";"991";"11/12/2025";"Quinta-Feira";"Pagar";"0,00";"11.906,15";"1 - UNICREDI";"11842";"010";"59 - Alimentaçao";"RESTAURANTE E LANCHONETE BUHRER LTDA";"5035 - RESTAURANTE E LANCHONETE BUHRER LTDA"
"<div class='dropdown'>
		<button class='btn btn-light dropdown-toggle' type='button' id='dropdownMenuButton' data-bs-toggle='dropdown' aria-expanded='false' style='background-color: #f0f0f0; border: none;'>
			<i class='fas fa-cog'></i> <!-- Ícone de engrenagem -->
		</button>
		<ul class='dropdown-menu' aria-labelledby='dropdownMenuButton'>
			<li>
				<a class='dropdown-item' href='#' onclick=""abrirConsulta('../DuplicarMovto_control?licencaIDerp=7&movimentoID=604', 'Duplicar Movimento: 604','50vW','80vH')"">
					Duplicar Movimento
				</a>
			</li>
		</ul>
	</div>";"604";"17/11/2025";"Segunda-Feira";"Pagar";"0,00";"11.865,00";"1 - UNICREDI";"2";"01/01/01";"67 - Manutençao de Maquinas e Equipamentos";"MDS INSTALACAO DE MAQUINAS LTDA";"8466 - MDS INSTALACAO DE MAQUINAS LTDA"
"<div class='dropdown'>
		<button class='btn btn-light dropdown-toggle' type='button' id='dropdownMenuButton' data-bs-toggle='dropdown' aria-expanded='false' style='background-color: #f0f0f0; border: none;'>
			<i class='fas fa-cog'></i> <!-- Ícone de engrenagem -->
		</button>
		<ul class='dropdown-menu' aria-labelledby='dropdownMenuButton'>
			<li>
				<a class='dropdown-item' href='#' onclick=""abrirConsulta('../DuplicarMovto_control?licencaIDerp=7&movimentoID=100', 'Duplicar Movimento: 100','50vW','80vH')"">
					Duplicar Movimento
				</a>
			</li>
		</ul>
	</div>";"100";"05/11/2025";"Quarta-Feira";"Movto.Financeiro";"0,00";"11.675,18";"6 - BRADESCO";"1902066";"";"88 - Salarios Rescisao";"TRANSFERENCIA PIX DES: GEOVANI TEODORO DA SI 05/11";""
"<div class='dropdown'>
		<button class='btn btn-light dropdown-toggle' type='button' id='dropdownMenuButton' data-bs-toggle='dropdown' aria-expanded='false' style='background-color: #f0f0f0; border: none;'>
			<i class='fas fa-cog'></i> <!-- Ícone de engrenagem -->
		</button>
		<ul class='dropdown-menu' aria-labelledby='dropdownMenuButton'>
			<li>
				<a class='dropdown-item' href='#' onclick=""abrirConsulta('../DuplicarMovto_control?licencaIDerp=7&movimentoID=372', 'Duplicar Movimento: 372','50vW','80vH')"">
					Duplicar Movimento
				</a>
			</li>
		</ul>
	</div>";"372";"24/11/2025";"Segunda-Feira";"Pagar";"0,00";"11.620,05";"1 - UNICREDI";"11831";"01/01/01";"59 - Alimentaçao";"RESTAURANTE E LANCHONETE BUHRER LTDA";"5035 - RESTAURANTE E LANCHONETE BUHRER LTDA"
"<div class='dropdown'>
		<button class='btn btn-light dropdown-toggle' type='button' id='dropdownMenuButton' data-bs-toggle='dropdown' aria-expanded='false' style='background-color: #f0f0f0; border: none;'>
			<i class='fas fa-cog'></i> <!-- Ícone de engrenagem -->
		</button>
		<ul class='dropdown-menu' aria-labelledby='dropdownMenuButton'>
			<li>
				<a class='dropdown-item' href='#' onclick=""abrirConsulta('../DuplicarMovto_control?licencaIDerp=7&movimentoID=156', 'Duplicar Movimento: 156','50vW','80vH')"">
					Duplicar Movimento
				</a>
			</li>
		</ul>
	</div>";"156";"07/11/2025";"Sexta-Feira";"Movto.Financeiro";"0,00";"11.311,94";"6 - BRADESCO";"1432158";"";"96 - Compras de Importaçao";"PIX QR CODE DINAMICO DES: TCP - TERMINAL DE CON 06/11";""
"<div class='dropdown'>
		<button class='btn btn-light dropdown-toggle' type='button' id='dropdownMenuButton' data-bs-toggle='dropdown' aria-expanded='false' style='background-color: #f0f0f0; border: none;'>
			<i class='fas fa-cog'></i> <!-- Ícone de engrenagem -->
		</button>
		<ul class='dropdown-menu' aria-labelledby='dropdownMenuButton'>
			<li>
				<a class='dropdown-item' href='#' onclick=""abrirConsulta('../DuplicarMovto_control?licencaIDerp=7&movimentoID=126', 'Duplicar Movimento: 126','50vW','80vH')"">
					Duplicar Movimento
				</a>
			</li>
		</ul>
	</div>";"126";"06/11/2025";"Quinta-Feira";"Movto.Financeiro";"0,00";"11.280,87";"6 - BRADESCO";"1224035";"";"24 - Salarios";"TRANSFERENCIA PIX DES: JOAO OCTAVIO DE LIMA 06/11";""
